datecode,year,month,day,temp,wind,flow
41420,2013,5,26,55.696,8.3372,55002
41421,2013,5,27,53.888,9.1632,74293
41422,2013,5,28,64.164,5.1237,57906
41423,2013,5,29,72.882,10.033,47276
41424,2013,5,30,71.444,13.948,47826
41425,2013,5,31,70.743,10.971,44075
41426,2013,6,1,63.66,10.233,43498
41427,2013,6,2,50.201,4.9641,63166
41428,2013,6,3,59.624,6.1361,57625
41429,2013,6,4,57.501,7.5051,55590
41430,2013,6,5,56.559,7.0577,62193
41431,2013,6,6,54.685,8.1711,66145
41432,2013,6,7,59.446,5.4188,49794
41433,2013,6,8,60.638,5.9245,46876
41434,2013,6,9,67.207,7.9699,45755
41435,2013,6,10,67.129,4.2953,50537
41436,2013,6,11,72.914,4.7344,46833
41437,2013,6,12,65.394,8.998,50072
41438,2013,6,13,62.254,9.1202,52158
41439,2013,6,14,63.92,6.0777,47901
41440,2013,6,15,70.583,7.8077,41616
41441,2013,6,16,74.677,5.7752,40994
41442,2013,6,17,65.141,10.321,49092
41443,2013,6,18,59.601,7.4827,52521
41444,2013,6,19,66.365,5.5791,50283
41445,2013,6,20,74.496,9.2746,43618
41446,2013,6,21,70.85,7.5028,43899
41447,2013,6,22,71.275,8.4747,40303
41448,2013,6,23,76.757,10.225,41204
41449,2013,6,24,72.598,7.3036,46257
41450,2013,6,25,72.938,6.9414,46351
41451,2013,6,26,72.011,3.9524,49338
41452,2013,6,27,74.349,7.4527,48193
41453,2013,6,28,68.899,9.8359,42910
41454,2013,6,29,64.555,12.88,39357
41455,2013,6,30,66.886,11.426,42529
41456,2013,7,1,66.042,9.4813,46233
41457,2013,7,2,63.197,8.2456,48843
41458,2013,7,3,64.835,3.5829,43567
41459,2013,7,4,72.878,6.9277,37738
41460,2013,7,5,75.744,7.3777,37262
41461,2013,7,6,76.664,7.5976,36178
41462,2013,7,7,80.183,8.2153,39064
41463,2013,7,8,76.727,5.8043,45424
41464,2013,7,9,77.819,8.8701,45398
41465,2013,7,10,71.947,6.651,46819
41466,2013,7,11,69.781,4.6066,47858
41467,2013,7,12,72.103,5.8421,44920
41468,2013,7,13,74.815,6.6262,38656
41469,2013,7,14,78.147,4.5291,40716
41470,2013,7,15,80.279,5.709,47257
41471,2013,7,16,84.95,6.5109,47707
41472,2013,7,17,85.622,6.6378,46192
41473,2013,7,18,86.051,11.412,45755
41474,2013,7,19,81.611,10.303,42144
41475,2013,7,20,72.361,7.495,36458
41476,2013,7,21,70.798,5.9803,41570
41477,2013,7,22,75.862,8.8247,44731
41478,2013,7,23,65.332,8.84,45188
41479,2013,7,24,65.422,4.8471,48931
41480,2013,7,25,71.355,8.1992,45750
41481,2013,7,26,63.051,9.188,43989
41482,2013,7,27,57.348,9.6285,43795
41483,2013,7,28,62.146,8.2717,43507
41484,2013,7,29,64.65,4.9021,49265
41485,2013,7,30,66.984,5.27,47395
41486,2013,7,31,67.635,5.1278,48464
41487,2013,8,1,70.368,7.3686,45016
41488,2013,8,2,71.697,7.2046,43532
41489,2013,8,3,67.525,5.8369,39603
41490,2013,8,4,65.391,6.2707,40548
41491,2013,8,5,68.722,7.2692,44337
41492,2013,8,6,75.445,8.2428,44277
41493,2013,8,7,70.44,7.348,41443
41494,2013,8,8,68.743,4.9705,44511
41495,2013,8,9,71.443,6.2129,43383
41496,2013,8,10,66.98,3.2508,38373
41497,2013,8,11,69.679,4.0872,40818
41498,2013,8,12,67.044,7.8416,46902
41499,2013,8,13,61.214,6.5981,50024
41500,2013,8,14,62.944,5.9483,48807
41501,2013,8,15,67.335,4.7226,46436
41502,2013,8,16,68.563,3.2502,42190
41503,2013,8,17,69.09,4.3206,37964
41504,2013,8,18,70.589,5.2148,43370
41505,2013,8,19,74.597,6.9158,44599
41506,2013,8,20,77.843,9.2046,43405
41507,2013,8,21,78.145,9.4588,43309
41508,2013,8,22,68.058,4.2912,48089
41509,2013,8,23,68.992,4.7919,42113
41510,2013,8,24,74.968,9.3003,39414
41511,2013,8,25,80.288,11.262,41029
41512,2013,8,26,81.872,8.594,42627
41513,2013,8,27,82.389,10.012,44624
41514,2013,8,28,73.409,4.8134,45461
41515,2013,8,29,77.122,7.0436,44536
41516,2013,8,30,75.601,8.1407,39243
41517,2013,8,31,70.744,4.8326,33521
41518,2013,9,1,71.806,6.9051,30932
41519,2013,9,2,62.782,6.465,41776
41520,2013,9,3,65.94,5.1697,46831
41521,2013,9,4,70.873,8.3048,45965
41522,2013,9,5,63.889,5.7086,47586
41523,2013,9,6,75.304,6.8302,42724
41524,2013,9,7,74.226,9.1276,37483
41525,2013,9,8,70.281,8.6675,40559
41526,2013,9,9,82.551,10.655,41244
41527,2013,9,10,82.04,9.3318,42342
41528,2013,9,11,73.491,5.4427,43415
41529,2013,9,12,61.565,11.61,47528
41530,2013,9,13,55.402,6.548,48429
41531,2013,9,14,61.92,6.9607,40657
41532,2013,9,15,55.157,8.6799,47721
41533,2013,9,16,54.541,6.7156,57159
41534,2013,9,17,63.21,8.5211,50896
41535,2013,9,18,71.224,9.1394,47769
41536,2013,9,19,72.161,9.9848,43376
41537,2013,9,20,61.817,9.8287,45320
41538,2013,9,21,53.592,7.175,48529
41539,2013,9,22,54.264,6.1224,52738
41540,2013,9,23,57.652,7.1214,55787
41541,2013,9,24,59.068,6,54035
41542,2013,9,25,58.903,4.3776,53764
41543,2013,9,26,61.74,5.0349,50969
41544,2013,9,27,66.553,9.4016,46815
41545,2013,9,28,64.907,10.829,43553
41546,2013,9,29,57.407,4.374,49320
41547,2013,9,30,64.292,10.086,50238
41548,2013,10,1,67.056,7.3011,47436
41549,2013,10,2,65.099,5.2657,50050
41550,2013,10,3,67.004,6.7251,44653
41551,2013,10,4,64.187,5.5334,45171
41552,2013,10,5,62.235,7.3202,42375
41553,2013,10,6,51.503,9.0639,56849
41554,2013,10,7,53.78,4.1377,61656
41555,2013,10,8,61.477,7.2301,56739
41556,2013,10,9,57.222,4.2016,57137
41557,2013,10,10,60.147,4.4887,54437
41558,2013,10,11,64.265,10.58,47139
41559,2013,10,12,55.766,6.7363,51450
41560,2013,10,13,50.091,4.7628,65714
41561,2013,10,14,55.014,10.276,69374
41562,2013,10,15,53.467,8.9688,73562
41563,2013,10,16,49.543,6.7677,83003
41564,2013,10,17,45.94,6.4048,95598
41565,2013,10,18,44.33,6.9096,1.06E+05
41566,2013,10,19,43.674,6.6686,99708
41567,2013,10,20,47.673,9.0668,96492
41568,2013,10,21,36.801,8.8556,1.35E+05
41569,2013,10,22,37.481,6.5638,1.40E+05
41570,2013,10,23,38.029,9.215,1.39E+05
41571,2013,10,24,36.792,7.5579,1.53E+05
41572,2013,10,25,46.916,15.406,1.21E+05
41573,2013,10,26,42.702,7.7392,1.11E+05
41574,2013,10,27,44.986,8.9864,1.11E+05
41575,2013,10,28,42.09,9.1139,1.34E+05
41576,2013,10,29,46.611,5.1052,1.15E+05
41577,2013,10,30,56.68,7.9116,87056
41578,2013,10,31,50.753,11.666,85477
41579,2013,11,1,43.739,7.196,1.10E+05
41580,2013,11,2,39.779,4.8576,1.23E+05
41581,2013,11,3,45.802,12.882,1.12E+05
41582,2013,11,4,50.544,9.3125,1.03E+05
41583,2013,11,5,51.882,12.406,92960
41584,2013,11,6,37.268,9.7323,1.41E+05
41585,2013,11,7,34.974,7.4158,1.60E+05
41586,2013,11,8,44.417,13.427,1.32E+05
41587,2013,11,9,44.894,15.13,1.18E+05
41588,2013,11,10,43.799,9.1402,1.16E+05
41589,2013,11,11,26.745,11.777,1.95E+05
41590,2013,11,12,24.983,8.9807,2.12E+05
41591,2013,11,13,36.014,16.053,1.90E+05
41592,2013,11,14,41.955,10.571,1.44E+05
41593,2013,11,15,44.46,9.685,1.20E+05
41594,2013,11,16,55.375,15.234,89309
41595,2013,11,17,44.709,18.465,1.15E+05
41596,2013,11,18,30.941,9.9192,1.89E+05
41597,2013,11,19,34.405,8.4675,1.74E+05
41598,2013,11,20,39.939,8.7523,1.54E+05
41599,2013,11,21,40.246,7.9984,1.40E+05
41600,2013,11,22,27.926,10.432,1.90E+05
41601,2013,11,23,15.474,11.74,2.54E+05
41602,2013,11,24,23.393,13.43,2.39E+05
41603,2013,11,25,30.157,9.803,2.17E+05
41604,2013,11,26,20.158,12.84,2.44E+05
41605,2013,11,27,23.673,7.406,2.26E+05
41606,2013,11,28,22.011,5.4135,2.23E+05
41607,2013,11,29,29.646,7.7404,1.94E+05
41608,2013,11,30,36.383,6.063,1.53E+05
41609,2013,12,1,32.256,3.1003,1.73E+05
41610,2013,12,2,37.377,10.903,1.72E+05
41611,2013,12,3,41.111,7.6357,1.53E+05
41612,2013,12,4,39.479,14.611,1.51E+05
41613,2013,12,5,18.183,11.857,2.39E+05
41614,2013,12,6,10.156,9.8595,2.92E+05
41615,2013,12,7,12.191,5.743,2.81E+05
41616,2013,12,8,21.116,10.787,2.45E+05
41617,2013,12,9,6.3917,12.645,3.11E+05
41618,2013,12,10,13.843,10.97,3.02E+05
41619,2013,12,11,3.8239,9.6294,3.30E+05
41620,2013,12,12,15.948,7.7887,2.91E+05
41621,2013,12,13,25.189,11.892,2.38E+05
41622,2013,12,14,20.901,10.611,2.36E+05
41623,2013,12,15,7.1231,9.1318,3.05E+05
41624,2013,12,16,16.349,7.8566,2.83E+05
41625,2013,12,17,24.094,9.7101,2.41E+05
41626,2013,12,18,28.547,8.9014,2.22E+05
41627,2013,12,19,30.731,11.482,2.01E+05
41628,2013,12,20,28.729,7.0794,1.99E+05
41629,2013,12,21,30.135,12.355,1.93E+05
41630,2013,12,22,23.255,8.1775,2.16E+05
41631,2013,12,23,4.4284,9.7725,2.96E+05
41632,2013,12,24,13.724,8.8718,2.64E+05
41633,2013,12,25,20.441,8.4539,2.36E+05
41634,2013,12,26,23.533,3.7108,2.32E+05
41635,2013,12,27,33.018,10.261,1.89E+05
41636,2013,12,28,37.224,12.452,1.61E+05
41637,2013,12,29,8.6901,11.544,2.82E+05
41638,2013,12,30,3.3901,6.777,3.38E+05
41639,2013,12,31,7.0151,8.0049,3.15E+05
41640,2014,1,1,14.579,12.797,2.84E+05
41641,2014,1,2,3.2893,8.5912,3.23E+05
41642,2014,1,3,17.251,18.105,3.06E+05
41643,2014,1,4,22.048,10.437,2.43E+05
41644,2014,1,5,-1.8749,17.429,3.57E+05
41645,2014,1,6,-13.105,13.507,4.39E+05
41646,2014,1,7,-3.2394,5.9914,4.04E+05
41647,2014,1,8,0.50425,3.5778,3.56E+05
41648,2014,1,9,22.191,7.3574,2.76E+05
41649,2014,1,10,34.532,10.569,2.02E+05
41650,2014,1,11,30.483,11.839,2.05E+05
41651,2014,1,12,37.679,11.969,1.84E+05
41652,2014,1,13,31.925,8.7221,1.94E+05
41653,2014,1,14,22.164,15.236,2.50E+05
41654,2014,1,15,17.875,12.78,2.77E+05
41655,2014,1,16,21.486,12.382,2.51E+05
41656,2014,1,17,14.056,8.4243,2.73E+05
41657,2014,1,18,15.473,7.934,2.69E+05
41658,2014,1,19,29.023,10.826,2.21E+05
41659,2014,1,20,10.939,14.57,3.04E+05
41660,2014,1,21,3.2199,7.5049,3.48E+05
41661,2014,1,22,3.4815,14.674,3.69E+05
41662,2014,1,23,1.2314,12.761,3.61E+05
41663,2014,1,24,21.81,18.423,2.91E+05
41664,2014,1,25,8.4592,12.102,3.00E+05
41665,2014,1,26,10.079,16.465,3.07E+05
41666,2014,1,27,-7.7826,12.353,3.95E+05
41667,2014,1,28,-0.33801,10.985,3.76E+05
41668,2014,1,29,19.483,15.002,2.93E+05
41669,2014,1,30,21.481,12.299,2.59E+05
41670,2014,1,31,14.577,4.5145,2.67E+05
41671,2014,2,1,17.228,7.7354,2.54E+05
41672,2014,2,2,5.9009,4.5499,2.88E+05
41673,2014,2,3,11.761,4.9079,2.85E+05
41674,2014,2,4,19.98,11.24,2.69E+05
41675,2014,2,5,9.939,9.3727,2.95E+05
41676,2014,2,6,0.77737,10.529,3.44E+05
41677,2014,2,7,5.882,8.6539,3.16E+05
41678,2014,2,8,11.416,4.7997,2.87E+05
41679,2014,2,9,7.0498,9.3292,2.97E+05
41680,2014,2,10,1.1822,6.4476,3.32E+05
41681,2014,2,11,6.1423,7.2919,3.13E+05
41682,2014,2,12,18.358,6.5679,2.67E+05
41683,2014,2,13,21.113,12.656,2.50E+05
41684,2014,2,14,13.244,8.1693,2.66E+05
41685,2014,2,15,17.651,7.4736,2.46E+05
41686,2014,2,16,21.833,11.892,2.37E+05
41687,2014,2,17,23.259,10.262,2.51E+05
41688,2014,2,18,35.695,9.6512,1.83E+05
41689,2014,2,19,36.553,8.2987,1.62E+05
41690,2014,2,20,33.214,20.588,2.04E+05
41691,2014,2,21,23.017,18.118,2.44E+05
41692,2014,2,22,20.309,11.647,2.35E+05
41693,2014,2,23,16.343,12.629,2.61E+05
41694,2014,2,24,16.41,10.843,2.73E+05
41695,2014,2,25,7.4354,12.441,3.11E+05
41696,2014,2,26,8.1827,17.086,3.32E+05
41697,2014,2,27,2.6316,6.02,3.36E+05
41698,2014,2,28,19.553,9.6572,2.75E+05
41699,2014,3,1,9.068,10.331,2.85E+05
41700,2014,3,2,2.7693,9.5362,3.21E+05
41701,2014,3,3,12.473,5.5006,2.86E+05
41702,2014,3,4,18.576,7.9936,2.61E+05
41703,2014,3,5,15.823,10.572,2.62E+05
41704,2014,3,6,21.976,7.0741,2.30E+05
41705,2014,3,7,34.902,11.619,1.75E+05
41706,2014,3,8,23.053,6.1858,2.07E+05
41707,2014,3,9,37.974,13.383,1.83E+05
41708,2014,3,10,45.639,7.8305,1.27E+05
41709,2014,3,11,35.234,13.707,1.70E+05
41710,2014,3,12,19.536,9.0177,2.38E+05
41711,2014,3,13,36.09,14.91,2.04E+05
41712,2014,3,14,39.243,13.613,1.48E+05
41713,2014,3,15,25.377,14.223,1.97E+05
41714,2014,3,16,20.15,10.603,2.48E+05
41715,2014,3,17,30.378,10.495,2.11E+05
41716,2014,3,18,39.669,10.865,1.62E+05
41717,2014,3,19,34.96,11.823,1.80E+05
41718,2014,3,20,34.523,6.2854,1.65E+05
41719,2014,3,21,39.668,12.255,1.53E+05
41720,2014,3,22,26.15,11.498,1.94E+05
41721,2014,3,23,22.036,6.706,2.16E+05
41722,2014,3,24,26.784,10.039,2.06E+05
41723,2014,3,25,19.815,9.4124,2.44E+05
41724,2014,3,26,34.704,14.213,1.89E+05
41725,2014,3,27,40.766,13.681,1.61E+05
41726,2014,3,28,34.385,8.2001,1.73E+05
41727,2014,3,29,33.026,6.8963,1.72E+05
41728,2014,3,30,45.22,8.9331,1.25E+05
41729,2014,3,31,49.511,18.28,1.08E+05
41730,2014,4,1,36.005,10.926,1.68E+05
41731,2014,4,2,37.291,12.538,1.57E+05
41732,2014,4,3,36.275,12.626,1.82E+05
41733,2014,4,4,34.886,12.55,1.81E+05
41734,2014,4,5,39.959,7.2182,1.35E+05
41735,2014,4,6,46.476,6.512,1.17E+05
41736,2014,4,7,48.119,7.1012,1.06E+05
41737,2014,4,8,44.989,4.8728,1.14E+05
41738,2014,4,9,55.758,14.943,91309
41739,2014,4,10,51.887,6.6283,93011
41740,2014,4,11,53.292,7.5468,82816
41741,2014,4,12,52.732,11.633,93665
41742,2014,4,13,42.932,14.256,1.17E+05
41743,2014,4,14,29.414,10.501,1.88E+05
41744,2014,4,15,31.075,7.7966,1.88E+05
41745,2014,4,16,43.38,18.122,1.49E+05
41746,2014,4,17,45.837,7.8479,1.04E+05
41747,2014,4,18,40.006,9.3379,1.23E+05
41748,2014,4,19,52.182,9.8289,95315
41749,2014,4,20,64.648,8.1987,57206
41750,2014,4,21,57.133,11.617,68556
41751,2014,4,22,42.833,8.9635,1.07E+05
41752,2014,4,23,42.609,8.922,1.20E+05
41753,2014,4,24,48.458,12.8,1.14E+05
41754,2014,4,25,53.294,10.754,78656
41755,2014,4,26,42.412,15.5,1.07E+05
41756,2014,4,27,45.723,16.906,1.17E+05
41757,2014,4,28,44.367,14.088,1.37E+05
41758,2014,4,29,48.114,7.2628,1.20E+05
41759,2014,4,30,45.284,9.7419,1.11E+05
41760,2014,5,1,46.547,10.212,1.17E+05
41761,2014,5,2,49.269,10.029,1.03E+05
41762,2014,5,3,55.439,12.561,70755
41763,2014,5,4,47.259,9.4532,91660
41764,2014,5,5,44.947,11.689,1.10E+05
41765,2014,5,6,51.065,14.439,94219
41766,2014,5,7,56.066,10.317,90498
41767,2014,5,8,72.641,12.943,52058
41768,2014,5,9,58.213,11.349,52868
41769,2014,5,10,61.565,7.5557,49698
41770,2014,5,11,66.45,8.3911,49974
41771,2014,5,12,66.663,10.631,54002
41772,2014,5,13,53.139,9.6205,67323
41773,2014,5,14,47.593,12.537,92810
41774,2014,5,15,43.22,8.1794,1.15E+05
41775,2014,5,16,44.201,6.0812,1.09E+05
41776,2014,5,17,54.171,9.8127,73991
41777,2014,5,18,60.375,9.2079,58249
41778,2014,5,19,60.084,12.88,59654
41779,2014,5,20,67.219,5.6326,55484
41780,2014,5,21,68.166,9.1514,50853
41781,2014,5,22,57.971,5.7503,56330
41782,2014,5,23,57.767,5.5255,56681
41783,2014,5,24,62.083,4.2466,47667
41784,2014,5,25,70.738,7.6731,41647
41785,2014,5,26,73.945,7.4014,43748
41786,2014,5,27,62.244,7.9448,53188
41787,2014,5,28,58.379,8.1514,56320
41788,2014,5,29,61.694,6.1581,55131
41789,2014,5,30,66.653,5.21,49031
41790,2014,5,31,73.297,9.1687,41366
41791,2014,6,1,75.442,12.285,42635
41792,2014,6,2,72.881,13.453,47957
41793,2014,6,3,68.434,6.8529,47801
41794,2014,6,4,59.431,5.1159,53299
41795,2014,6,5,66.688,5.2203,49159
41796,2014,6,6,69.377,5.8283,45758
41797,2014,6,7,65.309,11.532,43460
41798,2014,6,8,60.283,10.198,48888
41799,2014,6,9,60.971,7.1707,53211
41800,2014,6,10,58.541,10.256,58055
41801,2014,6,11,60.521,7.6609,58191
41802,2014,6,12,65.701,12.277,50201
41803,2014,6,13,61.536,6.0475,52073
41804,2014,6,14,66.063,12.304,46827
41805,2014,6,15,74.094,10.561,42232
41806,2014,6,16,77.054,10.815,46312
41807,2014,6,17,76.009,8.7171,49445
41808,2014,6,18,63.41,8.2776,51876
41809,2014,6,19,65.536,7.2541,51795
41810,2014,6,20,64.95,6.9493,49394
41811,2014,6,21,65.919,4.6763,44119
41812,2014,6,22,66.716,5.1849,46427
41813,2014,6,23,70.486,3.9124,50819
41814,2014,6,24,69.03,5.6127,50744
41815,2014,6,25,61.649,7.4586,51973
41816,2014,6,26,64.291,6.3083,50418
41817,2014,6,27,74.936,9.7514,46846
41818,2014,6,28,76.131,12.602,40229
41819,2014,6,29,77.497,13.33,42322
41820,2014,6,30,72.642,11.587,46399
41821,2014,7,1,69.718,11.838,48624
41822,2014,7,2,59.24,6.2849,50779
41823,2014,7,3,65.879,5.0766,43180
41824,2014,7,4,67.611,6.3019,37682
41825,2014,7,5,70.544,10.987,36700
41826,2014,7,6,76.988,9.4608,39608
41827,2014,7,7,76.126,9.9135,44872
41828,2014,7,8,69.5,9.9328,47158
41829,2014,7,9,66.125,5.2455,48959
41830,2014,7,10,69.06,7.6774,46747
41831,2014,7,11,72.793,7.93,44138
41832,2014,7,12,71.755,8.5921,39918
41833,2014,7,13,71.594,6.821,42433
41834,2014,7,14,64.259,10.636,50379
41835,2014,7,15,60.111,6.8488,52357
41836,2014,7,16,63.744,5.0045,50756
41837,2014,7,17,67.045,5.1988,49394
41838,2014,7,18,69.275,6.7573,46865
41839,2014,7,19,70.648,6.0101,40413
41840,2014,7,20,73.189,7.4999,42616
41841,2014,7,21,77.565,10.659,45716
41842,2014,7,22,75.638,13.177,52339
41843,2014,7,23,63.815,9.2476,51633
41844,2014,7,24,66.193,7.2899,47163
41845,2014,7,25,69.375,7.8726,44543
41846,2014,7,26,75.41,6.4241,38461
41847,2014,7,27,66.636,13.323,42796
41848,2014,7,28,64.439,7.8416,50379
41849,2014,7,29,67.264,8.0659,48410
41850,2014,7,30,67.019,6.3098,50111
41851,2014,7,31,72.864,6.9746,45034
41852,2014,8,1,68.449,5.7134,43559
41853,2014,8,2,72.471,4.0802,38596
41854,2014,8,3,73.932,6.1596,40655
41855,2014,8,4,67.956,4.8998,46558
41856,2014,8,5,68.052,5.527,48426
41857,2014,8,6,69.46,4.3302,47600
41858,2014,8,7,70.069,7.0151,47155
41859,2014,8,8,71.351,7.8189,42670
41860,2014,8,9,70.706,7.0282,38762
41861,2014,8,10,71.112,5.6853,39826
41862,2014,8,11,67.966,9.4526,47853
41863,2014,8,12,64.037,8.1792,50660
41864,2014,8,13,66.378,7.7808,48557
41865,2014,8,14,61.86,5.278,49961
41866,2014,8,15,70.391,7.576,44627
41867,2014,8,16,71.845,8.8151,39132
41868,2014,8,17,65.411,7.4003,42644
41869,2014,8,18,72.763,7.9892,47485
41870,2014,8,19,72.761,6.578,48578
41871,2014,8,20,72.914,6.1132,45528
41872,2014,8,21,72.628,5.1486,46551
41873,2014,8,22,75.557,4.4266,42343
41874,2014,8,23,72.651,7.7877,40393
41875,2014,8,24,77.178,8.6673,42964
41876,2014,8,25,73.387,6.4882,45354
41877,2014,8,26,70.051,5.0878,47807
41878,2014,8,27,67.572,6.7602,48698
41879,2014,8,28,69.283,8.6727,44483
41880,2014,8,29,75.761,11.389,39354
41881,2014,8,30,72.163,6.6699,35464
41882,2014,8,31,75.265,9.7081,28723
41883,2014,9,1,71.272,7.3553,38837
41884,2014,9,2,70.054,4.9001,45548
41885,2014,9,3,74.493,11.308,44149
41886,2014,9,4,76.342,11.692,42493
41887,2014,9,5,66.115,9.1858,41806
41888,2014,9,6,64.889,4.9532,39066
41889,2014,9,7,66.541,5.289,41597
41890,2014,9,8,68.054,7.789,44999
41891,2014,9,9,71.575,10.995,44021
41892,2014,9,10,57.914,14.51,48825
41893,2014,9,11,49.065,7.9839,63282
41894,2014,9,12,44.912,9.578,80169
41895,2014,9,13,49.987,5.3644,63233
41896,2014,9,14,57.187,6.0637,51182
41897,2014,9,15,51.403,5.178,69690
41898,2014,9,16,55.138,4.1353,63253
41899,2014,9,17,58.68,5.9707,56735
41900,2014,9,18,57.108,6.6363,60625
41901,2014,9,19,67.376,14.248,42624
41902,2014,9,20,66.354,11.189,41698
41903,2014,9,21,53.272,8.4582,57040
41904,2014,9,22,57.99,4.2737,54836
41905,2014,9,23,61.075,4.4973,51272
41906,2014,9,24,62.956,4.0328,50194
41907,2014,9,25,62.481,2.7355,48607
41908,2014,9,26,63.74,3.3341,44383
41909,2014,9,27,64.237,3.3123,41110
41910,2014,9,28,65.349,3.1258,42606
41911,2014,9,29,55.896,11.581,54904
41912,2014,9,30,52.295,8.635,63443
41913,2014,10,1,62.665,9.4385,50324
41914,2014,10,2,64.024,9.3429,46017
41915,2014,10,3,45.271,13.864,72355
41916,2014,10,4,42.614,10.376,98758
41917,2014,10,5,49.019,7.8867,81042
41918,2014,10,6,51.74,10.222,82022
41919,2014,10,7,53.637,9.176,73945
41920,2014,10,8,52.377,9.3854,77101
41921,2014,10,9,47.548,5.9163,86077
41922,2014,10,10,45.134,4.4292,88190
41923,2014,10,11,47.366,5.4911,82085
41924,2014,10,12,55.891,8.4402,68378
41925,2014,10,13,60.339,9.7472,64400
41926,2014,10,14,52.675,11.848,75517
41927,2014,10,15,51.748,7.6939,80791
41928,2014,10,16,53.448,7.0927,83827
41929,2014,10,17,50.369,12.636,84437
41930,2014,10,18,40.465,5.3794,1.09E+05
41931,2014,10,19,50.973,10.217,90682
41932,2014,10,20,51.296,9.1774,85006
41933,2014,10,21,43.362,6.6697,1.20E+05
41934,2014,10,22,44.131,6.2153,1.16E+05
41935,2014,10,23,52.211,6.073,91017
41936,2014,10,24,57.215,7.332,70107
41937,2014,10,25,55.034,10.042,71783
41938,2014,10,26,54.354,7.3026,76506
41939,2014,10,27,64.648,11.905,57435
41940,2014,10,28,48.208,14.127,92048
41941,2014,10,29,40.673,4.8705,1.25E+05
41942,2014,10,30,43.466,12.051,1.24E+05
41943,2014,10,31,34.546,16.155,1.69E+05
41944,2014,11,1,33.974,5.1224,1.60E+05
41945,2014,11,2,46.182,12.487,1.23E+05
41946,2014,11,3,55.417,12.868,93525
41947,2014,11,4,44.268,10.761,1.22E+05
41948,2014,11,5,47.385,10.495,1.11E+05
41949,2014,11,6,36.892,11.775,1.63E+05
41950,2014,11,7,41.105,10.775,1.43E+05
41951,2014,11,8,38.953,10.267,1.46E+05
41952,2014,11,9,42.877,9.1435,1.31E+05
41953,2014,11,10,48.036,11.592,1.13E+05
41954,2014,11,11,29.652,13.888,1.90E+05
41955,2014,11,12,25.63,11.374,2.18E+05
41956,2014,11,13,24.675,11.183,2.32E+05
41957,2014,11,14,21.002,4.3919,2.37E+05
41958,2014,11,15,24.023,5.9609,2.15E+05
41959,2014,11,16,20.242,10.663,2.33E+05
41960,2014,11,17,12.403,14.4,2.97E+05
41961,2014,11,18,17.3,12.2,2.77E+05
41962,2014,11,19,21.533,13.839,2.53E+05
41963,2014,11,20,15.716,9.7179,2.66E+05
41964,2014,11,21,30.585,12.385,2.09E+05
41965,2014,11,22,45.785,10.389,1.35E+05
41966,2014,11,23,46.844,7.5648,1.15E+05
41967,2014,11,24,26.391,14.715,2.00E+05
41968,2014,11,25,19.673,5.868,2.30E+05
41969,2014,11,26,24.249,7.2877,2.13E+05
41970,2014,11,27,17.027,6.8925,2.37E+05
41971,2014,11,28,28.645,9.2892,2.01E+05
41972,2014,11,29,42.865,10.973,1.32E+05
41973,2014,11,30,23.732,12.661,2.07E+05
41974,2014,12,1,17.233,8.7456,2.62E+05
41975,2014,12,2,27.944,10.141,2.07E+05
41976,2014,12,3,25.456,7.6159,2.17E+05
41977,2014,12,4,30.949,7.2669,1.98E+05
41978,2014,12,5,33.38,6.0671,1.75E+05
41979,2014,12,6,29.532,8.9529,1.86E+05
41980,2014,12,7,33.444,10.874,1.83E+05
41981,2014,12,8,34.32,8.8731,1.82E+05
41982,2014,12,9,30.424,9.6496,1.94E+05
41983,2014,12,10,25.751,7.9482,2.15E+05
41984,2014,12,11,26.99,8.3862,2.15E+05
41985,2014,12,12,34.836,8.1402,1.86E+05
41986,2014,12,13,43.059,6.8767,1.38E+05
41987,2014,12,14,45.808,8.5568,1.18E+05
41988,2014,12,15,42.736,8.0145,1.34E+05
41989,2014,12,16,30.937,13.933,1.84E+05
41990,2014,12,17,22.655,8.3542,2.37E+05
41991,2014,12,18,26.602,5.6761,2.20E+05
41992,2014,12,19,28.063,3.5604,2.02E+05
41993,2014,12,20,31.048,6.383,1.83E+05
41994,2014,12,21,34.444,11.235,1.77E+05
41995,2014,12,22,38.64,12.439,1.66E+05
41996,2014,12,23,39.418,6.2432,1.40E+05
41997,2014,12,24,35.839,10.167,1.50E+05
41998,2014,12,25,37.699,11.249,1.45E+05
41999,2014,12,26,42.71,7.3905,1.25E+05
42000,2014,12,27,30.314,11.692,1.69E+05
42001,2014,12,28,24.881,6.4426,1.99E+05
42002,2014,12,29,15.836,9.3901,2.44E+05
42003,2014,12,30,7.9287,10.314,2.97E+05
42004,2014,12,31,14.894,14.417,2.85E+05
42005,2015,1,1,23.29,7.7848,2.34E+05
42006,2015,1,2,28.363,5.2235,2.03E+05
42007,2015,1,3,31.009,6.725,1.82E+05
42008,2015,1,4,4.3846,13.858,3.03E+05
42009,2015,1,5,0.65771,7.7196,3.54E+05
42010,2015,1,6,4.5762,15.166,3.42E+05
42011,2015,1,7,-3.6875,13.042,3.81E+05
42012,2015,1,8,6.5843,16.248,3.62E+05
42013,2015,1,9,0.82598,11.823,3.62E+05
42014,2015,1,10,16.755,10.535,2.92E+05
42015,2015,1,11,22.035,7.7432,2.34E+05
